Time,FC,PAS,PAM,PAD
3210,85.5724,81.5568,67.8432,26.6757
3240,94.0527,88.5498,75.0888,26.3689
3270,92.5633,85.1904,74.1176,32.1496
3300,94.2919,87.2308,71.2729,31.7032
3330,95.259,87.4423,75.2358,30.8133
3360,95.1649,89.6526,75.5681,28.0178
3390,93.5838,83.8122,73.4145,33.0537
3420,95.5116,88.9734,74.9224,29.5782
3450,95.5622,91.6001,74.4433,35.3127
3480,101.936,88.7396,72.9064,31.0395
3510,97.8314,90.4109,81.3603,27.3909
3540,99.3021,90.1841,73.5506,29.8206
3570,99.8799,92.2855,75.9015,28.0078
3600,97.8585,93.4499,77.4877,29.1901
3630,100.177,91.3459,78.6997,29.1062
3660,101.04,93.8665,80.3769,30.6359
3690,97.5768,90.1527,80.1894,28.6507
3720,99.9641,93.9502,77.7551,30.0534
3750,99.8889,95.9336,72.5009,29.2579
3780,98.2641,94.399,78.5997,28.1463
3810,98.463,95.4895,82.4044,27.6728
3840,96.103,92.0396,73.5519,31.308
3870,96.4212,90.8265,74.205,28.9956
3900,97.1635,93.5633,79.8319,28.9913
3930,92.7628,95.6633,73.5596,27.8631
3960,91.4621,92.7268,74.3681,28.071
3990,93.3607,93.0612,74.9461,30.2659
4020,91.2172,89.9023,77.0655,31.4894
4050,92.1182,91.8248,75.6628,26.3492
4080,89.2833,93.3022,77.8933,31.6479
4110,88.1268,93.7356,74.8886,31.6612
4140,89.0758,90.5025,75.2421,28.3936
4170,89.2171,90.7104,74.0316,30.8285
4200,89.1995,88.7239,76.0408,25.5985
4230,90.8751,95.1809,74.6902,29.8198
4260,89.7392,92.1599,79.5334,29.6858
4290,92.2649,96.7576,78.8598,31.3606
4320,92.5081,92.2618,82.1243,26.8356
4350,93.0718,92.0332,76.8919,29.5036
4380,94.5963,94.834,81.9773,25.3382
4410,92.1136,88.4841,81.3233,31.2437
4440,96.329,94.3398,72.1198,29.3522
4470,95.9942,90.836,78.5441,31.4035
4500,96.6334,87.4919,78.8757,31.5637
4530,98.3506,91.9287,78.81,29.5666
4560,95.0438,92.1871,78.0276,28.309
4590,96.5885,97.8418,78.3612,34.3975
4620,97.3592,93.6897,73.8614,29.1406
4650,96.1195,89.4456,79.4092,29.6401
4680,94.9016,92.7488,80.1974,29.9394
4710,97.1496,88.5411,77.8617,30.5464
4740,95.5985,93.483,82.5201,29.9042
4770,97.5496,91.2297,81.3872,28.4593
4800,97.5123,92.8372,81.7756,31.3597
4830,95.4413,90.3894,82.2461,30.9773
4860,99.0724,90.063,80.0944,31.9861
4890,97.0478,89.718,81.4003,31.2578
4920,98.4709,93.6153,81.3908,31.1668
4950,96.4865,96.5406,82.5813,31.2906
4980,99.4688,93.5058,81.2399,32.0104
5010,96.8659,92.1184,82.2424,31.0844
5040,99.1408,92.2453,81.8382,28.6058
5070,97.8319,96.6383,82.1128,32.7989
5100,97.9477,90.7365,75.5204,32.1909
5130,96.319,92.1302,79.6145,30.9139
5160,96.9174,93.4124,80.9879,32.9305
5190,97.2305,93.7238,81.3088,27.9144
5220,97.811,91.3591,79.6708,30.8488
5250,95.7038,92.4642,75.9824,33.7393
5280,98.0456,88.4539,82.5757,34.4574
5310,97.657,93.1629,84.7929,27.1807
5340,97.2046,92.708,85.0992,30.9074
5370,94.3875,92.6932,80.0351,28.9351
5400,97.1879,87.7107,79.8623,32.2354
5430,95.8783,94.6231,79.8965,29.3137
5460,96.8601,93.1565,81.3269,27.3965
5490,96.4929,91.4344,81.8537,33.2039
5520,96.1814,94.8043,80.8169,30.7682
5550,98.3367,93.3161,84.189,29.7444
5580,98.6074,89.3941,80.888,29.1635
5610,97.8486,96.849,79.483,31.0325
5640,97.7219,91.5876,81.648,34.142
5670,97.4978,90.9405,81.186,31.6663
5700,97.8649,94.0271,78.7183,27.8422
5730,96.0171,96.4391,79.7878,29.1838
5760,98.1012,92.4263,78.0266,33.4366
5790,97.0084,94.732,81.1202,30.115
5820,96.6052,91.7391,79.0789,32.8748
5850,96.1439,90.9714,80.2821,31.0552
5880,95.1739,89.8658,82.5169,28.2542
5910,97.4039,91.5313,78.1405,27.8777
5940,95.3451,92.6954,78.3802,34.6157
5970,97.7898,90.2966,78.811,31.1972
6000,97.4912,89.6482,78.4278,34.2166
6030,97.2079,93.9857,77.2048,31.2451
6060,99.0536,92.8789,76.2373,32.1583
6090,101.399,95.1415,78.1064,30.9626
6120,102.026,87.8709,78.1626,33.1064
6150,102.266,90.6305,82.3318,30.835
6180,101.145,93.5304,79.0683,32.7509
6210,103.143,92.3173,78.7844,32.1081
6240,103.073,90.2195,78.5659,30.4614
6270,103.773,90.7868,81.986,34.1886
6300,105.946,92.4478,79.9065,29.3316
6330,107.878,93.5331,76.6512,33.5331
6360,106.641,88.7115,82.1048,31.4613
6390,107.277,88.9097,83.0224,31.7311
6420,107.302,89.0292,79.6283,35.0021
6450,106.011,91.6606,78.9723,33.4691
6480,107.404,90.2644,79.0448,33.3659
6510,106.965,92.2238,80.7822,34.0568
6540,105.485,95.4234,81.1226,32.3811
6570,86.7957,76.3271,65.9247,32.625
6600,86.8473,73.0596,63.9648,35.4576
6630,84.6639,70.0576,60.7717,34.4753
6660,85.014,67.2451,57.6422,32.9664
6690,85.5468,68.7161,59.5267,35.2838
6720,86.0449,69.5117,59.1925,33.9826
6750,83.8173,68.41,58.9816,34.1269
6780,86.0478,70.7708,58.8676,34.8485
6810,85.4993,70.326,58.3586,34.291
6840,86.4311,69.1606,57.5896,34.9553
6870,86.2454,71.08,58.4918,33.8273
6900,84.5562,70.7049,57.7614,34.0511
6930,83.7086,69.4957,59.7401,34.7954
6960,84.4737,69.2867,58.3283,31.7244
6990,84.1989,68.3531,60.9716,32.2286
7020,84.1019,71.7726,58.6386,32.0016
7050,84.215,69.8546,61.7267,33.9819
7080,84.4667,68.6438,59.1651,32.5432
7110,76.9865,64.1852,52.5596,32.3428
7140,82.4046,103.271,87.2788,41.1536
7170,82.7412,104.071,87.0091,52.7288
7200,82.2866,100.478,87.5859,52.0321
7230,83.3366,103.822,89.3917,51.2769
7260,83.2593,102.298,88.3264,52.5064
7290,83.5095,101.892,89.4887,51.7376
7320,82.2118,101.944,89.5379,51.6124
7350,83.8265,103.127,89.2138,51.889
7380,83.9676,101.414,87.3839,49.7715
7410,82.2926,101.028,86.493,51.5128
7440,83.8126,104.183,85.229,51.5891
7470,83.9962,104.166,89.0603,51.7274
7500,82.9568,102.372,86.0504,50.7013
7530,81.4736,100.604,88.551,50.9784
7560,83.3106,103.044,88.7321,51.5735
7590,82.7591,102.907,85.1307,51.0398
7620,81.5123,102.15,86.6104,51.1338
7650,83.736,102.714,88.7986,52.1084
7680,83.2489,103.598,85.4109,51.7139
7710,83.8334,104.023,85.1054,51.1224
7740,82.9101,100.85,87.8175,51.8862
7770,82.5731,101.398,89.0586,49.944
7800,81.5933,102.759,87.4523,51.8455
7830,82.4185,102.216,89.0832,51.2975
7860,81.5426,100.752,88.5419,53.0496
7890,83.9294,102.328,87.1523,51.627
7920,82.5941,102.197,89.6264,50.6509
7950,82.7922,104.272,87.7574,53.6003
7980,82.0523,100.638,87.544,52.2003
8010,82.9654,101.622,88.1997,52.1137
8040,81.5519,100.712,85.7229,51.3489
8070,83.5668,99.9023,88.7984,52.8296
8100,82.0339,102.327,88.0122,50.0475
8130,81.7373,100.245,87.6396,51.8182
8160,83.2395,102.256,88.587,50.1364
8190,83.0004,101.374,85.4577,52.7558
8220,82.9498,102.617,86.9116,49.985
8250,81.3045,103.592,90.9199,50.0979
